disruption_id,service_code,operator,disruption_type,start_time,duration_min,severity,affected_stops,resolved
D011055,N28,Capital Night Buses,Special Event,2024-10-17 23:43:00,104,Low,15,True
D011056,N9,NightLine Ltd,Road Closure,2024-12-10 05:55:00,65,Medium,8,True
D011057,N30,StarRoute Services,Police Incident,2024-10-18 04:32:00,56,Low,1,True
D011058,N21,MidCity Transit,Flooding,2024-10-05 03:38:00,52,Low,19,True
D011059,N17,Capital Night Buses,Vehicle Breakdown,2024-12-13 04:14:00,124,Medium,4,True
D011060,N12,StarRoute Services,Special Event,2024-11-07 22:39:00,94,Medium,16,True
D011061,N28,UrbanNight Express,Police Incident,2024-12-16 23:05:00,53,Low,8,True
D011062,N19,StarRoute Services,Accident,2024-12-22 00:31:00,45,Medium,12,True
D011063,N15,MidCity Transit,Special Event,2024-10-29 03:36:00,41,Medium,9,True
D011064,N20,UrbanNight Express,Road Closure,2024-11-23 23:18:00,73,Low,6,True
D011065,N25,Capital Night Buses,Flooding,2024-11-10 23:06:00,91,Low,11,True
D011066,N21,UrbanNight Express,Flooding,2024-12-28 01:02:00,174,Medium,16,True
D011067,N19,UrbanNight Express,Road Closure,2024-10-25 01:23:00,166,Low,17,True
D011068,N9,NightLine Ltd,Accident,2024-11-01 05:43:00,128,Low,16,False
D011069,N13,Capital Night Buses,Vehicle Breakdown,2024-10-08 05:33:00,53,Low,17,False
D011070,N27,NightLine Ltd,Flooding,2024-10-17 00:41:00,30,Low,7,True
D011071,N30,StarRoute Services,Accident,2024-11-12 05:50:00,76,Low,11,True
D011072,N17,MidCity Transit,Flooding,2024-10-27 22:06:00,144,High,18,True
D011073,N19,MidCity Transit,Special Event,2024-12-12 02:29:00,153,Medium,6,True
D011074,N30,UrbanNight Express,Flooding,2024-10-03 23:06:00,39,Low,19,False
D011075,N22,MidCity Transit,Road Closure,2024-10-10 04:42:00,8,High,11,False
D011076,N11,StarRoute Services,Accident,2024-12-06 02:19:00,164,High,3,False
D011077,N20,MidCity Transit,Accident,2024-11-15 22:13:00,173,Medium,6,True
D011078,N29,Capital Night Buses,Police Incident,2024-10-14 04:42:00,30,Medium,8,True
D011079,N2,Capital Night Buses,Vehicle Breakdown,2024-12-25 23:28:00,142,Medium,11,True
D011080,N19,UrbanNight Express,Special Event,2024-11-18 03:19:00,34,High,4,True
D011081,N11,StarRoute Services,Road Closure,2024-12-29 05:45:00,132,Medium,6,False
D011082,N7,StarRoute Services,Special Event,2024-11-18 01:16:00,34,Low,14,True
D011083,N11,MidCity Transit,Accident,2024-11-12 04:11:00,104,Medium,17,True
D011084,N27,StarRoute Services,Vehicle Breakdown,2024-12-05 01:10:00,103,Medium,1,True
D011085,N1,Capital Night Buses,Vehicle Breakdown,2024-10-18 03:53:00,147,Low,11,True
D011086,N2,Capital Night Buses,Flooding,2024-12-07 04:16:00,40,Medium,10,True
D011087,N16,UrbanNight Express,Accident,2024-11-24 23:56:00,158,Low,12,True
D011088,N10,NightLine Ltd,Accident,2024-12-18 22:13:00,65,High,17,True
D011089,N22,UrbanNight Express,Flooding,2024-10-12 04:08:00,52,Low,19,True
D011090,N5,NightLine Ltd,Road Closure,2024-10-02 00:02:00,70,Medium,6,False
D011091,N27,NightLine Ltd,Police Incident,2024-12-11 01:39:00,16,Medium,11,True
D011092,N25,Capital Night Buses,Flooding,2024-11-12 04:16:00,162,Medium,10,False
D011093,N12,NightLine Ltd,Flooding,2024-12-16 22:12:00,167,Low,4,True
D011094,N13,NightLine Ltd,Police Incident,2024-10-29 22:25:00,146,Low,9,True
D011095,N3,StarRoute Services,Road Closure,2024-11-14 04:46:00,126,Low,13,True
D011096,N14,Capital Night Buses,Special Event,2024-11-08 03:44:00,82,Low,4,False
D011097,N17,MidCity Transit,Police Incident,2024-10-07 23:12:00,39,Medium,4,True
D011098,N2,MidCity Transit,Special Event,2024-10-14 23:36:00,70,High,17,True
D011099,N28,MidCity Transit,Police Incident,2024-10-05 04:52:00,106,Low,14,True
D011100,N21,Capital Night Buses,Road Closure,2024-10-07 22:59:00,19,Low,17,True
D011101,N18,NightLine Ltd,Road Closure,2024-10-29 01:18:00,164,Low,18,True
D011102,N14,NightLine Ltd,Accident,2024-11-12 23:58:00,109,High,12,True
D011103,N26,MidCity Transit,Vehicle Breakdown,2024-11-30 02:19:00,7,Medium,13,False
D011104,N24,NightLine Ltd,Flooding,2024-10-20 23:38:00,109,Low,7,True
D011105,N25,UrbanNight Express,Vehicle Breakdown,2024-10-23 01:19:00,107,Low,8,True
D011106,N22,UrbanNight Express,Road Closure,2024-12-04 05:15:00,56,Medium,12,False
D011107,N5,StarRoute Services,Accident,2024-11-29 03:28:00,179,Low,4,True
D011108,N29,Capital Night Buses,Special Event,2024-10-07 00:32:00,170,Medium,15,True
D011109,N30,NightLine Ltd,Flooding,2024-10-20 04:07:00,30,High,3,True
D011110,N13,NightLine Ltd,Vehicle Breakdown,2024-12-26 23:49:00,17,Medium,14,True
D011111,N4,MidCity Transit,Special Event,2024-11-09 00:49:00,66,High,18,False
D011112,N8,NightLine Ltd,Road Closure,2024-12-17 04:26:00,106,Medium,6,True
D011113,N8,StarRoute Services,Flooding,2024-12-31 02:02:00,114,High,7,True
D011114,N21,NightLine Ltd,Police Incident,2024-10-04 22:13:00,18,Low,14,True
D011115,N14,StarRoute Services,Vehicle Breakdown,2024-10-14 02:53:00,20,Low,17,True
D011116,N29,Capital Night Buses,Special Event,2024-12-25 22:37:00,32,Medium,9,True
D011117,N29,MidCity Transit,Accident,2024-10-21 05:39:00,151,Low,17,True
D011118,N5,StarRoute Services,Accident,2024-12-17 00:41:00,179,Low,1,True
D011119,N5,Capital Night Buses,Special Event,2024-12-22 22:25:00,148,Low,1,True
D011120,N12,UrbanNight Express,Accident,2024-11-28 04:49:00,6,Medium,6,True
D011121,N19,StarRoute Services,Accident,2024-10-05 01:29:00,102,Low,15,True
D011122,N3,StarRoute Services,Flooding,2024-12-03 01:26:00,158,Medium,5,False
D011123,N10,MidCity Transit,Accident,2024-12-11 23:20:00,61,Low,10,True
D011124,N3,UrbanNight Express,Vehicle Breakdown,2024-12-03 03:28:00,153,Medium,11,True
D011125,N30,UrbanNight Express,Vehicle Breakdown,2024-11-13 22:19:00,12,Medium,19,True
D011126,N7,UrbanNight Express,Accident,2024-12-21 04:45:00,9,Medium,16,True
D011127,N9,UrbanNight Express,Police Incident,2024-11-08 05:28:00,87,Medium,8,True
D011128,N7,UrbanNight Express,Road Closure,2024-10-17 00:31:00,172,Medium,19,True
D011129,N6,StarRoute Services,Flooding,2024-12-13 04:35:00,68,Medium,9,True
D011130,N23,MidCity Transit,Accident,2024-12-26 02:36:00,5,Low,18,True
D011131,N24,UrbanNight Express,Vehicle Breakdown,2024-12-23 00:51:00,110,Medium,9,True
D011132,N9,StarRoute Services,Accident,2024-10-10 22:48:00,82,Medium,3,True
D011133,N5,StarRoute Services,Police Incident,2024-11-29 05:57:00,155,Medium,13,True
D011134,N6,MidCity Transit,Accident,2024-11-26 23:23:00,173,Low,12,False
D011135,N29,NightLine Ltd,Police Incident,2024-10-29 00:20:00,118,Low,12,True
D011136,N17,Capital Night Buses,Special Event,2024-10-13 23:50:00,20,Low,8,True
D011137,N25,MidCity Transit,Road Closure,2024-12-14 23:40:00,163,High,3,True
D011138,N5,MidCity Transit,Special Event,2024-12-29 01:31:00,179,High,17,True
D011139,N27,StarRoute Services,Flooding,2024-10-31 05:26:00,164,Low,16,True
D011140,N15,UrbanNight Express,Police Incident,2024-10-18 23:10:00,44,Medium,14,True
D011141,N22,NightLine Ltd,Flooding,2024-11-10 00:01:00,124,Low,3,True
D011142,N28,UrbanNight Express,Accident,2024-10-05 05:34:00,172,Medium,12,True
D011143,N23,StarRoute Services,Vehicle Breakdown,2024-12-15 22:35:00,13,Low,2,True
D011144,N5,UrbanNight Express,Vehicle Breakdown,2024-11-09 01:05:00,45,Low,2,True
D011145,N6,Capital Night Buses,Police Incident,2024-12-24 05:55:00,85,Medium,10,False
D011146,N9,UrbanNight Express,Police Incident,2024-12-07 23:03:00,67,Low,15,False
D011147,N16,StarRoute Services,Road Closure,2024-12-20 03:10:00,29,Medium,17,True
D011148,N6,MidCity Transit,Police Incident,2024-10-09 01:04:00,110,Medium,8,False
D011149,N4,StarRoute Services,Accident,2024-12-27 02:48:00,82,Low,16,True
D011150,N6,UrbanNight Express,Vehicle Breakdown,2024-11-13 05:46:00,168,Low,19,True
D011151,N20,Capital Night Buses,Road Closure,2024-11-05 23:38:00,164,Medium,11,True
D011152,N26,Capital Night Buses,Flooding,2024-12-26 01:02:00,74,Low,6,True
D011153,N27,Capital Night Buses,Road Closure,2024-12-23 02:58:00,20,Low,17,True
D011154,N29,UrbanNight Express,Flooding,2024-12-15 22:40:00,24,Medium,19,True
D011155,N21,UrbanNight Express,Accident,2024-11-27 01:31:00,70,Low,2,True
D011156,N11,MidCity Transit,Road Closure,2024-10-05 05:11:00,114,Low,8,True
D011157,N14,StarRoute Services,Special Event,2024-10-03 03:19:00,43,Low,6,True
D011158,N25,StarRoute Services,Special Event,2024-11-24 05:29:00,151,Low,9,True
D011159,N11,StarRoute Services,Special Event,2024-11-12 23:12:00,78,High,10,False
D011160,N3,UrbanNight Express,Accident,2024-12-19 01:51:00,130,High,19,True
D011161,N7,Capital Night Buses,Accident,2024-10-23 02:25:00,165,High,5,True
D011162,N20,Capital Night Buses,Accident,2024-10-14 03:22:00,43,Medium,6,True
D011163,N29,NightLine Ltd,Road Closure,2024-12-14 03:30:00,87,Low,6,True
D011164,N19,UrbanNight Express,Accident,2024-12-01 00:14:00,75,Low,18,True
D011165,N21,UrbanNight Express,Road Closure,2024-12-23 00:24:00,49,Low,2,True
D011166,N11,NightLine Ltd,Vehicle Breakdown,2024-10-17 03:02:00,36,Medium,17,False
D011167,N12,Capital Night Buses,Vehicle Breakdown,2024-11-27 05:29:00,69,Medium,1,True
D011168,N7,Capital Night Buses,Road Closure,2024-11-01 04:20:00,156,Low,10,True
D011169,N6,MidCity Transit,Road Closure,2024-10-17 03:43:00,34,Low,7,False
D011170,N8,StarRoute Services,Road Closure,2024-10-04 22:55:00,51,Low,15,False
D011171,N10,MidCity Transit,Police Incident,2024-11-03 22:03:00,126,Medium,3,True
D011172,N21,UrbanNight Express,Road Closure,2024-10-24 05:21:00,141,Low,9,True
D011173,N1,StarRoute Services,Police Incident,2024-10-12 02:01:00,144,High,3,True
D011174,N15,NightLine Ltd,Special Event,2024-11-20 02:11:00,69,Low,2,True
D011175,N29,MidCity Transit,Accident,2024-11-05 23:58:00,60,Medium,12,True
D011176,N17,MidCity Transit,Vehicle Breakdown,2024-11-30 02:43:00,76,Medium,7,True
D011177,N21,StarRoute Services,Flooding,2024-10-12 00:16:00,135,Medium,13,True
D011178,N12,NightLine Ltd,Police Incident,2024-10-02 00:32:00,170,Low,12,True
D011179,N7,StarRoute Services,Flooding,2024-10-19 01:09:00,116,Medium,16,True
D011180,N24,NightLine Ltd,Accident,2024-12-09 02:34:00,165,Medium,12,False
D011181,N16,MidCity Transit,Vehicle Breakdown,2024-10-24 05:15:00,131,Low,2,True
D011182,N26,NightLine Ltd,Road Closure,2024-12-02 23:03:00,145,Medium,14,True
D011183,N4,NightLine Ltd,Special Event,2024-11-29 22:08:00,126,Medium,18,True
D011184,N1,NightLine Ltd,Accident,2024-10-05 03:33:00,12,Low,14,True
D011185,N8,StarRoute Services,Vehicle Breakdown,2024-12-27 05:25:00,116,Medium,17,True
D011186,N28,UrbanNight Express,Road Closure,2024-10-12 02:48:00,85,Medium,1,True
D011187,N28,MidCity Transit,Flooding,2024-12-06 23:30:00,163,Low,16,True
D011188,N24,StarRoute Services,Special Event,2024-11-14 05:52:00,171,Low,13,True
D011189,N27,Capital Night Buses,Road Closure,2024-12-23 01:03:00,33,Low,18,True
D011190,N6,StarRoute Services,Flooding,2024-12-20 00:34:00,56,Medium,11,True
D011191,N28,MidCity Transit,Police Incident,2024-12-11 23:40:00,112,Medium,14,True
D011192,N19,UrbanNight Express,Road Closure,2024-10-24 03:25:00,105,Medium,16,True
D011193,N1,StarRoute Services,Police Incident,2024-12-16 02:52:00,59,Low,1,True
D011194,N4,NightLine Ltd,Flooding,2024-11-27 02:37:00,168,Medium,2,True
D011195,N20,MidCity Transit,Flooding,2024-10-06 22:49:00,100,High,15,True
D011196,N23,UrbanNight Express,Road Closure,2024-11-19 05:41:00,23,Medium,16,True
D011197,N28,UrbanNight Express,Accident,2024-11-14 02:56:00,121,Medium,16,True
D011198,N27,MidCity Transit,Vehicle Breakdown,2024-11-30 23:43:00,84,Medium,8,False
D011199,N7,NightLine Ltd,Police Incident,2024-12-26 00:00:00,121,Medium,14,True
D011200,N7,NightLine Ltd,Accident,2024-12-25 04:08:00,26,Low,13,True
D011201,N6,UrbanNight Express,Accident,2024-11-24 23:07:00,57,Medium,12,False
D011202,N2,NightLine Ltd,Road Closure,2024-10-10 22:05:00,105,Low,17,False
D011203,N15,Capital Night Buses,Accident,2024-11-28 03:36:00,51,Medium,17,True
D011204,N14,Capital Night Buses,Vehicle Breakdown,2024-10-23 00:09:00,68,Medium,11,False
D011205,N11,StarRoute Services,Accident,2024-11-28 04:48:00,27,Medium,13,True
D011206,N14,NightLine Ltd,Road Closure,2024-12-01 23:02:00,24,Medium,9,True
D011207,N28,StarRoute Services,Road Closure,2024-10-07 02:24:00,88,Low,16,True
D011208,N29,UrbanNight Express,Vehicle Breakdown,2024-12-06 05:18:00,50,Medium,18,True
D011209,N6,UrbanNight Express,Special Event,2024-11-05 23:57:00,88,Medium,5,True
D011210,N26,NightLine Ltd,Vehicle Breakdown,2024-11-19 22:57:00,13,High,5,False
D011211,N14,NightLine Ltd,Police Incident,2024-10-02 04:51:00,155,Medium,19,True
D011212,N10,MidCity Transit,Special Event,2024-11-01 03:06:00,164,High,5,True
D011213,N15,NightLine Ltd,Accident,2024-10-20 04:39:00,6,High,2,False
D011214,N26,UrbanNight Express,Vehicle Breakdown,2024-12-09 00:43:00,54,Medium,4,True
D011215,N24,MidCity Transit,Road Closure,2024-10-19 03:54:00,44,Medium,8,True
D011216,N16,Capital Night Buses,Police Incident,2024-10-22 23:40:00,167,High,15,True
D011217,N4,MidCity Transit,Accident,2024-12-17 02:28:00,43,Low,3,True
D011218,N4,UrbanNight Express,Accident,2024-11-09 04:22:00,21,Medium,15,True
D011219,N26,NightLine Ltd,Special Event,2024-10-31 03:43:00,41,Medium,18,True
D011220,N4,MidCity Transit,Vehicle Breakdown,2024-10-16 00:33:00,122,Medium,6,False
D011221,N30,Capital Night Buses,Vehicle Breakdown,2024-12-02 04:21:00,55,Low,4,True
D011222,N26,NightLine Ltd,Accident,2024-10-27 04:01:00,66,Medium,5,True
D011223,N8,StarRoute Services,Flooding,2024-12-17 01:30:00,19,Low,16,True
D011224,N25,NightLine Ltd,Police Incident,2024-12-12 23:49:00,142,Medium,11,False
D011225,N13,Capital Night Buses,Vehicle Breakdown,2024-12-14 05:10:00,152,High,19,True
D011226,N13,StarRoute Services,Police Incident,2024-10-05 05:46:00,147,Medium,10,True
D011227,N4,MidCity Transit,Special Event,2024-10-04 05:23:00,173,Low,12,True
D011228,N17,StarRoute Services,Special Event,2024-11-07 23:08:00,17,Medium,2,False
D011229,N18,NightLine Ltd,Police Incident,2024-12-08 23:38:00,14,High,15,True
D011230,N27,UrbanNight Express,Special Event,2024-10-22 01:34:00,21,High,6,True
D011231,N10,MidCity Transit,Special Event,2024-12-16 22:28:00,75,Medium,2,True
D011232,N29,NightLine Ltd,Flooding,2024-11-23 04:28:00,118,Low,6,True
D011233,N6,NightLine Ltd,Special Event,2024-12-25 23:32:00,113,High,14,False
D011234,N2,StarRoute Services,Road Closure,2024-10-21 00:35:00,63,Low,18,True
D011235,N1,NightLine Ltd,Accident,2024-11-13 23:29:00,70,High,14,True
D011236,N7,NightLine Ltd,Police Incident,2024-10-19 00:05:00,155,Medium,12,True
D011237,N10,Capital Night Buses,Special Event,2024-11-26 04:56:00,139,Low,6,True
D011238,N22,StarRoute Services,Flooding,2024-10-19 01:45:00,23,Medium,17,True
D011239,N22,Capital Night Buses,Road Closure,2024-11-07 02:17:00,141,Low,10,True
D011240,N23,Capital Night Buses,Vehicle Breakdown,2024-11-28 00:19:00,98,Medium,3,True
D011241,N29,StarRoute Services,Police Incident,2024-11-30 01:35:00,85,Low,6,True
D011242,N5,NightLine Ltd,Road Closure,2024-10-21 23:53:00,149,Low,6,True
D011243,N21,MidCity Transit,Flooding,2024-12-25 04:51:00,86,High,4,True
D011244,N26,StarRoute Services,Accident,2024-11-14 04:22:00,57,Low,10,True
D011245,N20,NightLine Ltd,Road Closure,2024-10-19 22:07:00,73,Low,16,True
D011246,N25,Capital Night Buses,Flooding,2024-10-10 22:06:00,111,High,13,True
D011247,N21,StarRoute Services,Special Event,2024-10-04 03:42:00,130,Medium,11,False
D011248,N16,MidCity Transit,Vehicle Breakdown,2024-11-11 05:38:00,100,Medium,14,True
D011249,N9,Capital Night Buses,Flooding,2024-11-17 02:56:00,50,Medium,5,False
D011250,N3,MidCity Transit,Accident,2024-12-09 02:14:00,151,Low,11,True
D011251,N24,UrbanNight Express,Vehicle Breakdown,2024-12-20 03:01:00,161,High,14,False
D011252,N25,NightLine Ltd,Road Closure,2024-12-30 01:43:00,44,Low,14,True
D011253,N25,NightLine Ltd,Special Event,2024-10-06 23:46:00,129,Low,1,True
D011254,N16,UrbanNight Express,Road Closure,2024-12-21 23:40:00,53,High,2,True
D011255,N14,MidCity Transit,Road Closure,2024-10-08 22:27:00,131,Low,19,True
D011256,N26,StarRoute Services,Special Event,2024-10-21 00:46:00,81,Low,5,True
D011257,N29,UrbanNight Express,Accident,2024-10-12 22:41:00,65,High,16,True
D011258,N21,NightLine Ltd,Vehicle Breakdown,2024-10-12 01:19:00,59,Low,3,True
D011259,N3,NightLine Ltd,Accident,2024-10-24 04:31:00,77,Medium,15,True
D011260,N8,MidCity Transit,Special Event,2024-10-25 04:13:00,65,Low,17,True
D011261,N11,UrbanNight Express,Vehicle Breakdown,2024-12-08 02:16:00,43,Medium,1,False
D011262,N16,Capital Night Buses,Flooding,2024-10-24 22:26:00,45,Low,8,True
D011263,N3,StarRoute Services,Police Incident,2024-10-27 05:28:00,93,Low,17,True
D011264,N13,UrbanNight Express,Accident,2024-12-15 02:09:00,8,Medium,7,True
D011265,N12,StarRoute Services,Vehicle Breakdown,2024-11-05 23:54:00,145,Low,19,False
D011266,N3,StarRoute Services,Accident,2024-11-06 01:52:00,128,Low,16,True
D011267,N2,UrbanNight Express,Police Incident,2024-12-24 05:52:00,179,Low,18,True
D011268,N19,Capital Night Buses,Special Event,2024-12-30 05:46:00,168,Low,2,True
D011269,N21,UrbanNight Express,Special Event,2024-10-07 01:49:00,156,Low,12,True
D011270,N25,StarRoute Services,Police Incident,2024-12-09 23:08:00,17,Low,19,True
D011271,N27,NightLine Ltd,Flooding,2024-11-29 05:12:00,159,Low,3,True
D011272,N6,NightLine Ltd,Accident,2024-12-18 05:33:00,54,High,4,True
D011273,N18,MidCity Transit,Accident,2024-10-31 23:42:00,169,Low,1,False
D011274,N17,NightLine Ltd,Flooding,2024-11-12 23:44:00,165,Medium,6,True
D011275,N29,MidCity Transit,Police Incident,2024-12-05 23:05:00,115,Low,15,True
D011276,N24,UrbanNight Express,Vehicle Breakdown,2024-10-14 01:07:00,37,Medium,11,True
D011277,N5,UrbanNight Express,Flooding,2024-12-19 00:13:00,59,Medium,5,True
D011278,N11,Capital Night Buses,Accident,2024-10-26 05:43:00,6,Low,14,False
D011279,N17,NightLine Ltd,Accident,2024-10-23 03:53:00,33,Low,16,True
D011280,N24,MidCity Transit,Accident,2024-10-30 00:18:00,9,Low,4,False
D011281,N20,MidCity Transit,Police Incident,2024-12-22 23:16:00,174,Low,17,True
D011282,N1,UrbanNight Express,Police Incident,2024-11-30 22:12:00,141,Medium,18,False
D011283,N7,UrbanNight Express,Flooding,2024-11-08 04:16:00,77,Medium,9,True
D011284,N23,NightLine Ltd,Vehicle Breakdown,2024-11-02 00:26:00,136,Medium,15,True
D011285,N12,Capital Night Buses,Road Closure,2024-11-01 04:40:00,176,Low,18,True
D011286,N10,MidCity Transit,Road Closure,2024-10-02 23:58:00,9,Low,2,True
D011287,N4,UrbanNight Express,Police Incident,2024-11-11 00:33:00,136,Low,11,True
D011288,N24,NightLine Ltd,Special Event,2024-12-14 04:45:00,174,Medium,13,True
D011289,N7,Capital Night Buses,Flooding,2024-11-05 00:51:00,59,Low,8,True
D011290,N7,UrbanNight Express,Road Closure,2024-11-04 02:33:00,154,Medium,3,True
D011291,N23,MidCity Transit,Flooding,2024-11-19 22:27:00,177,Medium,7,True
D011292,N5,Capital Night Buses,Flooding,2024-11-14 00:50:00,121,Low,5,True
D011293,N11,NightLine Ltd,Police Incident,2024-10-20 04:58:00,113,Low,16,False
D011294,N30,UrbanNight Express,Vehicle Breakdown,2024-11-23 22:47:00,62,Medium,17,True
D011295,N13,MidCity Transit,Vehicle Breakdown,2024-12-08 00:43:00,146,Medium,17,True
D011296,N6,Capital Night Buses,Police Incident,2024-12-14 04:12:00,152,Medium,16,True
D011297,N24,StarRoute Services,Vehicle Breakdown,2024-10-02 00:51:00,22,Low,8,True
D011298,N5,UrbanNight Express,Accident,2024-10-28 02:31:00,66,Low,6,True
D011299,N4,StarRoute Services,Vehicle Breakdown,2024-11-11 05:03:00,53,Low,3,True
D011300,N3,Capital Night Buses,Police Incident,2024-12-30 00:05:00,76,Medium,12,True
D011301,N8,NightLine Ltd,Vehicle Breakdown,2024-12-19 02:14:00,23,Low,1,True
D011302,N5,NightLine Ltd,Road Closure,2024-12-30 03:43:00,68,Low,12,True
D011303,N13,StarRoute Services,Police Incident,2024-12-23 22:42:00,14,Low,10,True
D011304,N18,MidCity Transit,Flooding,2024-12-26 04:36:00,23,Low,19,True
D011305,N29,StarRoute Services,Vehicle Breakdown,2024-12-11 03:38:00,18,Low,16,True
D011306,N11,Capital Night Buses,Vehicle Breakdown,2024-10-29 01:05:00,68,Medium,19,True
D011307,N30,StarRoute Services,Flooding,2024-10-23 22:27:00,116,Low,19,False
